x,y,E_x,E_y,E_z
0,0,-0.0,-0.0,-0.0
0,1,-1.3021203043903849e-05,-0.0,-0.0
0,2,-2.6039087569847575e-05,-0.0,-0.0
0,3,-3.9018815494141404e-05,-0.0,-0.0
0,4,-5.198856716193134e-05,-0.0,-0.0
0,5,-6.488207879322861e-05,-0.0,-0.0
0,6,-7.775889364893306e-05,-0.0,-0.0
0,7,-9.052152977941928e-05,-0.0,-0.0
0,8,-0.00010326064183630192,-0.0,-0.0
0,9,-0.0001158478498235444,-0.0,-0.0
0,10,-0.00012840455278948526,-0.0,-0.0
0,11,-0.0001407719043028784,-0.0,-0.0
0,12,-0.00015310156600481606,-0.0,-0.0
0,13,-0.00016520476707247155,-0.0,-0.0
0,14,-0.00017726283644996783,-0.0,-0.0
0,15,-0.00018905773049902183,-0.0,-0.0
0,16,-0.00020079973879858786,-0.0,-0.0
0,17,-0.00021224230535784154,-0.0,-0.0
0,18,-0.0002236238653461275,-0.0,-0.0
0,19,-0.0002346702194618713,-0.0,-0.0
0,20,-0.00024564702903255505,-0.0,-0.0
0,21,-0.00025625342914739147,-0.0,-0.0
0,22,-0.0002667812884956183,-0.0,-0.0
0,23,-0.00027690416338256693,-0.0,-0.0
0,24,-0.0002869390177369421,-0.0,-0.0
0,25,-0.0002965350257852519,-0.0,-0.0
0,26,-0.00030603304817859787,-0.0,-0.0
0,27,-0.00031505918448994553,-0.0,-0.0
0,28,-0.00032397691475292935,-0.0,-0.0
0,29,-0.0003323906826092973,-0.0,-0.0
0,30,-0.0003406852391234154,-0.0,-0.0
0,31,-0.0003484449018394213,-0.0,-0.0
0,32,-0.00035607428098767676,-0.0,-0.0
0,33,-0.00036313920737861765,-0.0,-0.0
0,34,-0.00037006268155232385,-0.0,-0.0
0,35,-0.0003763937927916858,-0.0,-0.0
0,36,-0.00038257241093680983,-0.0,-0.0
0,37,-0.0003881327283031765,-0.0,-0.0
0,38,-0.00039352991339517204,-0.0,-0.0
0,39,-0.00039828519564912446,-0.0,-0.0
0,40,-0.0004028674217888705,-0.0,-0.0
0,41,-0.0004067868686001193,-0.0,-0.0
0,42,-0.00041052438786156616,-0.0,-0.0
0,43,-0.00041358137335861106,-0.0,-0.0
0,44,-0.0004164489508854613,-0.0,-0.0
0,45,-0.00041862174102040524,-0.0,-0.0
0,46,-0.00042059934827950177,-0.0,-0.0
0,47,-0.00042187174942005215,-0.0,-0.0
0,48,-0.0004229451620010757,-0.0,-0.0
0,49,-0.00042330704777766777,-0.0,-0.0
0,50,-0.0004234682971214114,-0.0,-0.0
0,51,-0.00042291596703280756,-0.0,-0.0
0,52,-0.00042216360536334396,-0.0,-0.0
0,53,-0.00042069994172820287,-0.0,-0.0
0,54,-0.0004190390953379135,-0.0,-0.0
0,55,-0.0004166735032990018,-0.0,-0.0
0,56,-0.00041411570902281843,-0.0,-0.0
0,57,-0.00041086384480842767,-0.0,-0.0
0,58,-0.000407426685019575,-0.0,-0.0
0,59,-0.00040330999735658715,-0.0,-0.0
0,60,-0.0003990165669339509,-0.0,-0.0
0,61,-0.0003940616923836862,-0.0,-0.0
0,62,-0.0003889399441843726,-0.0,-0.0
0,63,-0.0003831780070689788,-0.0,-0.0
0,64,-0.000377260028915084,-0.0,-0.0
0,65,-0.00037072589949903783,-0.0,-0.0
0,66,-0.00036404717530441334,-0.0,-0.0
0,67,-0.0003567787363823816,-0.0,-0.0
0,68,-0.00034937743776637984,-0.0,-0.0
0,69,-0.00034141490122444176,-0.0,-0.0
0,70,-0.0003333312455828094,-0.0,-0.0
0,71,-0.00032471654887291485,-0.0,-0.0
0,72,-0.00031599224753207504,-0.0,-0.0
